83,Kick,335.5505676,17.1055851,0.06141859293,199.9025726,-12.92590904,-0.2148798853,750.3153076,260.3526306,-481.7873535,-834.4807129,2,-0.0004428625107,-15.12151432,4.172325134e-05,0.2851980925,-0.03888389468,-0.05488309264,619.8996582,34.46553802,Kick
84,Kick,339.9234009,17.09825706,0.06051795185,277.0860901,-17.30609322,-0.01382800937,742.8486328,247.4200287,-478.9274597,-829.5271606,3,0.000455416739,-19.66727448,0.000158905983,0.2701552212,-0.05392676592,-0.06992596388,619.7351685,34.18065643,Kick
137,Kick,1717.232788,158.7302704,0.2587561905,3955.883545,-699.7509766,-1.12344861,4225.901367,58.12367249,5881.637695,-2.996212721,56,-0.2853424251,3509.881592,0.007469177246,0.2224499583,-0.1016320288,-0.1176312268,5525.768555,57.45922089,Kick
138,Kick,1765.762939,168.2547455,0.2397674322,3959.140137,-661.7785645,-1.324500442,4322.874023,58.07427597,5876.232422,-2.993459463,57,-0.2707093656,3279.130127,0.02548980713,0.1745239645,-0.1495580226,-0.1655572206,5343.180664,57.55272675,Kick
0,Setup,100,0,0,0,0,0,687.7514038,1820.31311,-354.9336548,-1324.630371,0,0.0672224462,-197.8664398,-2.861022949e-06,1.754969001,1.430886984,1.414887786,201.9028778,6.860495567,Setup
1,Setup,99.5188446,-0.03268751502,0.002037635306,-47.89053345,-3.204116583,0.2010518759,681.7122803,1797.77478,-354.9336548,-1324.630371,0,0.06519198418,-197.384903,-4.768371582e-06,1.724797368,1.400715351,1.384716153,201.9021301,6.860885143,Setup
2,Setup,97.45933533,-0.2085480541,0.01133847237,-95.79906464,-6.132725716,0.4021037817,675.6741333,1775.240112,-354.9259338,-1324.601562,0,0.0559296906,-195.3303223,-2.479553223e-05,1.695136189,1.371054173,1.355054975,201.8923035,6.827056408,Setup
23,Setup,-82.31173706,-11.07551956,0.06674880534,-569.1124878,-1.40278244,0,555.092041,1325.22168,-338.6908569,-1264.011597,0,0.002807714045,-14.60417843,-0.0001268386841,1.245060444,0.9209784269,0.904979229,202.3939819,8.759490967,Setup
24,Setup,-92.19804382,-13.84138775,0.06919147074,-521.1149902,-1.291015625,0,549.6846313,1305.041016,-337.4303894,-1259.307495,0,0.000941708684,-5.204547882,5.125999451e-05,1.230467081,0.9063850641,0.8903858662,201.8726959,6.816660881,Wait
25,Wait,-93.27088928,-14.6592865,0.06700132787,0,0,0,544.3077393,1284.973999,-336.1339111,-1254.468994,0,0.003303155303,-4.315519333,6.532669067e-05,1.214666486,0.8905844688,0.8745852709,201.6831512,6.111602783,Wait
26,Wait,-92.35852814,-14.74777317,0.06699421257,0,0,0,538.9613647,1265.021118,-334.8023682,-1249.499512,0,0.003329463303,-5.27068615,1.782178879e-05,1.198450565,0.8743685484,0.8583693504,201.6423035,5.961613655,Wait
27,Wait,-92.33597565,-14.91006947,0.06699409336,0,0,0,533.645752,1245.182983,-333.4371948,-1244.404541,0,0.003363750875,-5.335448265,4.005432129e-05,1.1824646,0.8583825827,0.8423833847,201.5995483,5.804833412,Wait
83,Wait,-108.5513077,-16.22741508,0.0669927299,0,0,0,277.8087463,290.3872375,-249.3915558,-930.7409668,0,0.003630250692,10.85406303,4.011392593e-05,0.3246622682,0.0005802810192,-0.01541891694,201.5278625,5.707818985,Wait
84,Wait,-108.5552673,-16.22722054,0.0669927299,0,0,0,273.9437256,275.9628296,-247.9111328,-925.2159424,0,0.003630205989,10.85821724,5.167722702e-05,0.3092582226,-0.01482376456,-0.03082296252,201.5280457,5.708307266,Kick
